model,field,db_schema,db_table,db_column,type,nullable,is_list,is_relation,default,attributes
BookingSplitParticipant,paymentIntentId,app_v3,booking_split_participants,payment_intent_id,String,true,false,false,,"@map(""payment_intent_id"")"
BookingSplitParticipant,paidAt,app_v3,booking_split_participants,paid_at,DateTime,true,false,false,,"@map(""paid_at"") @db.Timestamptz(6)"
BookingSplitParticipant,createdAt,app_v3,booking_split_participants,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
BookingSplitParticipant,updatedAt,app_v3,booking_split_participants,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
BookingSplitParticipant,split,app_v3,booking_split_participants,,BookingSplit,false,false,true,,"@relation(fields: [splitId], references: [id], onDelete: Cascade)"
BookingSplitParticipant,invite,app_v3,booking_split_participants,,BookingInvite,true,false,true,,"@relation(""BookingSplitParticipantInvite"", fields: [inviteId], references: [id], onDelete: SetNull)"
BookingSplitParticipant,user,app_v3,booking_split_participants,,Profile,true,false,true,,"@relation(""BookingSplitParticipantUser"", fields: [userId], references: [id], onDelete: SetNull)"
ScheduleDelay,env,app_v3,schedule_delays,env,String,false,false,false,"""prod""","@default(""prod"")"
ScheduleDelay,id,app_v3,schedule_delays,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
ScheduleDelay,organizationId,app_v3,schedule_delays,organization_id,Int,false,false,false,,"@map(""organization_id"")"
ScheduleDelay,scopeType,app_v3,schedule_delays,scope_type,AvailabilityScopeType,false,false,true,,"@map(""scope_type"")"
ScheduleDelay,scopeId,app_v3,schedule_delays,scope_id,Int,false,false,false,0,"@default(0) @map(""scope_id"")"
ScheduleDelay,delayMinutes,app_v3,schedule_delays,delay_minutes,Int,false,false,false,0,"@default(0) @map(""delay_minutes"")"
ScheduleDelay,reason,app_v3,schedule_delays,reason,String,true,false,false,,"@map(""reason"")"
ScheduleDelay,effectiveFrom,app_v3,schedule_delays,effective_from,DateTime,false,false,false,now(,"@default(now()) @map(""effective_from"") @db.Timestamptz(6)"
ScheduleDelay,createdByUserId,app_v3,schedule_delays,created_by_user_id,String,true,false,false,,"@map(""created_by_user_id"") @db.Uuid"
ScheduleDelay,createdAt,app_v3,schedule_delays,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ScheduleDelay,updatedAt,app_v3,schedule_delays,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
ScheduleDelay,organization,app_v3,schedule_delays,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
ScheduleDelay,createdBy,app_v3,schedule_delays,,Profile,true,false,true,,"@relation(""ScheduleDelayCreatedBy"", fields: [createdByUserId], references: [id], onDelete: SetNull)"
ServiceReview,env,app_v3,service_reviews,env,String,false,false,false,"""prod""","@default(""prod"")"
ServiceReview,id,app_v3,service_reviews,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
ServiceReview,bookingId,app_v3,service_reviews,booking_id,Int,false,false,false,,"@unique @map(""booking_id"")"
ServiceReview,serviceId,app_v3,service_reviews,service_id,Int,false,false,false,,"@map(""service_id"")"
ServiceReview,organizationId,app_v3,service_reviews,organization_id,Int,false,false,false,,"@map(""organization_id"")"
ServiceReview,userId,app_v3,service_reviews,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
ServiceReview,rating,app_v3,service_reviews,rating,Int,false,false,false,,
ServiceReview,comment,app_v3,service_reviews,comment,String,true,false,false,,
ServiceReview,isVerified,app_v3,service_reviews,is_verified,Boolean,false,false,false,true,"@default(true) @map(""is_verified"")"
ServiceReview,createdAt,app_v3,service_reviews,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ServiceReview,updatedAt,app_v3,service_reviews,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
ServiceReview,booking,app_v3,service_reviews,,Booking,false,false,true,,"@relation(fields: [bookingId], references: [id], onDelete: Cascade)"
ServiceReview,service,app_v3,service_reviews,,Service,false,false,true,,"@relation(fields: [serviceId], references: [id], onDelete: Cascade)"
ServiceReview,organization,app_v3,service_reviews,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
ServiceReview,user,app_v3,service_reviews,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade)"
MembershipPlan,env,app_v3,membership_plans,env,String,false,false,false,"""prod""","@default(""prod"")"
MembershipPlan,id,app_v3,membership_plans,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
MembershipPlan,organizationId,app_v3,membership_plans,organization_id,Int,false,false,false,,"@map(""organization_id"")"
MembershipPlan,name,app_v3,membership_plans,name,String,false,false,false,,
MembershipPlan,description,app_v3,membership_plans,description,String,true,false,false,,
MembershipPlan,priceCents,app_v3,membership_plans,price_cents,Int,false,false,false,,"@map(""price_cents"")"
MembershipPlan,currency,app_v3,membership_plans,currency,String,false,false,false,"""EUR""","@default(""EUR"")"
MembershipPlan,billingInterval,app_v3,membership_plans,billing_interval,MembershipBillingInterval,false,false,true,MONTHLY,"@default(MONTHLY) @map(""billing_interval"")"
MembershipPlan,trialDays,app_v3,membership_plans,trial_days,Int,true,false,false,,"@map(""trial_days"")"
MembershipPlan,stripePriceId,app_v3,membership_plans,stripe_price_id,String,true,false,false,,"@map(""stripe_price_id"")"
MembershipPlan,isActive,app_v3,membership_plans,is_active,Boolean,false,false,false,true,"@default(true) @map(""is_active"")"
MembershipPlan,createdAt,app_v3,membership_plans,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
MembershipPlan,updatedAt,app_v3,membership_plans,updated_at,DateTime,false,false,false,,"@updatedAt @map(""updated_at"") @db.Timestamptz(6)"
MembershipPlan,organization,app_v3,membership_plans,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
MembershipPlan,perks,app_v3,membership_plans,,MembershipPerk,false,true,true,,
MembershipPlan,subscriptions,app_v3,membership_plans,,MembershipSubscription,false,true,true,,
MembershipPerk,env,app_v3,membership_perks,env,String,false,false,false,"""prod""","@default(""prod"")"
MembershipPerk,id,app_v3,membership_perks,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
MembershipPerk,planId,app_v3,membership_perks,plan_id,Int,false,false,false,,"@map(""plan_id"")"
MembershipPerk,label,app_v3,membership_perks,label,String,false,false,false,,
MembershipPerk,sortOrder,app_v3,membership_perks,sort_order,Int,false,false,false,0,"@default(0) @map(""sort_order"")"
MembershipPerk,plan,app_v3,membership_perks,,MembershipPlan,false,false,true,,"@relation(fields: [planId], references: [id], onDelete: Cascade)"
MembershipSubscription,env,app_v3,membership_subscriptions,env,String,false,false,false,"""prod""","@default(""prod"")"
MembershipSubscription,id,app_v3,membership_subscriptions,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
MembershipSubscription,organizationId,app_v3,membership_subscriptions,organization_id,Int,false,false,false,,"@map(""organization_id"")"
MembershipSubscription,planId,app_v3,membership_subscriptions,plan_id,Int,false,false,false,,"@map(""plan_id"")"
MembershipSubscription,userId,app_v3,membership_subscriptions,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
MembershipSubscription,status,app_v3,membership_subscriptions,,MembershipStatus,false,false,true,ACTIVE,@default(ACTIVE)
MembershipSubscription,currentPeriodEndAt,app_v3,membership_subscriptions,current_period_end_at,DateTime,true,false,false,,"@map(""current_period_end_at"") @db.Timestamptz(6)"
MembershipSubscription,cancelAtPeriodEnd,app_v3,membership_subscriptions,cancel_at_period_end,Boolean,false,false,false,false,"@default(false) @map(""cancel_at_period_end"")"
MembershipSubscription,stripeSubscriptionId,app_v3,membership_subscriptions,stripe_subscription_id,String,true,false,false,,"@map(""stripe_subscription_id"")"
MembershipSubscription,stripeCustomerId,app_v3,membership_subscriptions,stripe_customer_id,String,true,false,false,,"@map(""stripe_customer_id"")"
MembershipSubscription,createdAt,app_v3,membership_subscriptions,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
MembershipSubscription,updatedAt,app_v3,membership_subscriptions,updated_at,DateTime,false,false,false,,"@updatedAt @map(""updated_at"") @db.Timestamptz(6)"
MembershipSubscription,organization,app_v3,membership_subscriptions,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
MembershipSubscription,plan,app_v3,membership_subscriptions,,MembershipPlan,false,false,true,,"@relation(fields: [planId], references: [id], onDelete: Cascade)"
MembershipSubscription,user,app_v3,membership_subscriptions,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade)"
BookingPolicyRef,env,app_v3,booking_policy_refs,env,String,false,false,false,"""prod""","@default(""prod"")"
BookingPolicyRef,id,app_v3,booking_policy_refs,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
BookingPolicyRef,bookingId,app_v3,booking_policy_refs,booking_id,Int,false,false,false,,"@unique @map(""booking_id"")"
BookingPolicyRef,policyId,app_v3,booking_policy_refs,policy_id,Int,false,false,false,,"@map(""policy_id"")"
BookingPolicyRef,createdAt,app_v3,booking_policy_refs,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
BookingPolicyRef,booking,app_v3,booking_policy_refs,,Booking,false,false,true,,"@relation(fields: [bookingId], references: [id], onDelete: Cascade)"
BookingPolicyRef,policy,app_v3,booking_policy_refs,,OrganizationPolicy,false,false,true,,"@relation(fields: [policyId], references: [id], onDelete: Cascade)"
Transaction,env,app_v3,transactions,env,String,false,false,false,"""prod""","@default(""prod"")"
Transaction,id,app_v3,transactions,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
Transaction,organizationId,app_v3,transactions,organization_id,Int,false,false,false,,"@map(""organization_id"")"
Transaction,userId,app_v3,transactions,user_id,String,true,false,false,,"@map(""user_id"") @db.Uuid"
Transaction,amountCents,app_v3,transactions,amount_cents,Int,false,false,false,,"@map(""amount_cents"")"
Transaction,currency,app_v3,transactions,currency,String,false,false,false,"""EUR""","@default(""EUR"")"
Transaction,stripeChargeId,app_v3,transactions,stripe_charge_id,String,true,false,false,,"@map(""stripe_charge_id"")"
Transaction,stripePaymentIntentId,app_v3,transactions,stripe_payment_intent_id,String,true,false,false,,"@map(""stripe_payment_intent_id"")"
Transaction,platformFeeCents,app_v3,transactions,platform_fee_cents,Int,false,false,false,0,"@default(0) @map(""platform_fee_cents"")"
Transaction,stripeFeeCents,app_v3,transactions,stripe_fee_cents,Int,false,false,false,0,"@default(0) @map(""stripe_fee_cents"")"
Transaction,payoutStatus,app_v3,transactions,payout_status,TransactionPayoutStatus,false,false,true,PENDING,"@default(PENDING) @map(""payout_status"")"
Transaction,metadata,app_v3,transactions,metadata,Json,true,false,false,"""{}""","@default(""{}"")"
Transaction,createdAt,app_v3,transactions,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
Transaction,updatedAt,app_v3,transactions,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
Transaction,organization,app_v3,transactions,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
Transaction,user,app_v3,transactions,,Profile,true,false,true,,"@relation(fields: [userId], references: [id], onDelete: SetNull)"
PendingPayout,env,app_v3,pending_payouts,env,String,false,false,false,"""prod""","@default(""prod"")"
PendingPayout,id,app_v3,pending_payouts,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
PendingPayout,sourceType,app_v3,pending_payouts,source_type,String,false,false,false,,"@map(""source_type"")"
PendingPayout,sourceId,app_v3,pending_payouts,source_id,String,false,false,false,,"@map(""source_id"")"
PendingPayout,paymentIntentId,app_v3,pending_payouts,payment_intent_id,String,false,false,false,,"@unique @map(""payment_intent_id"")"
PendingPayout,chargeId,app_v3,pending_payouts,charge_id,String,true,false,false,,"@map(""charge_id"")"
PendingPayout,recipientConnectAccountId,app_v3,pending_payouts,recipient_connect_account_id,String,false,false,false,,"@map(""recipient_connect_account_id"")"
PendingPayout,currency,app_v3,pending_payouts,currency,String,false,false,false,"""EUR""","@default(""EUR"")"
PendingPayout,grossAmountCents,app_v3,pending_payouts,gross_amount_cents,Int,false,false,false,,"@map(""gross_amount_cents"")"
PendingPayout,platformFeeCents,app_v3,pending_payouts,platform_fee_cents,Int,false,false,false,,"@map(""platform_fee_cents"")"
PendingPayout,feeMode,app_v3,pending_payouts,fee_mode,FeeMode,false,false,true,,"@map(""fee_mode"")"
PendingPayout,amountCents,app_v3,pending_payouts,amount_cents,Int,false,false,false,,"@map(""amount_cents"")"
PendingPayout,holdUntil,app_v3,pending_payouts,hold_until,DateTime,false,false,false,,"@map(""hold_until"") @db.Timestamptz(6)"
PendingPayout,status,app_v3,pending_payouts,,PendingPayoutStatus,false,false,true,HELD,@default(HELD)
PendingPayout,blockedReason,app_v3,pending_payouts,blocked_reason,String,true,false,false,,"@map(""blocked_reason"")"
PendingPayout,retryCount,app_v3,pending_payouts,retry_count,Int,false,false,false,0,"@default(0) @map(""retry_count"")"
PendingPayout,nextAttemptAt,app_v3,pending_payouts,next_attempt_at,DateTime,true,false,false,,"@map(""next_attempt_at"") @db.Timestamptz(6)"
PendingPayout,releasedAt,app_v3,pending_payouts,released_at,DateTime,true,false,false,,"@map(""released_at"") @db.Timestamptz(6)"
PendingPayout,transferId,app_v3,pending_payouts,transfer_id,String,true,false,false,,"@map(""transfer_id"")"
PendingPayout,createdAt,app_v3,pending_payouts,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
