table,column,ordinal_position,data_type,udt_name,is_nullable,column_default,is_pk,is_fk,is_unique,row_count,null_frac,n_distinct
padel_rounds,id,1,integer,int4,NO,nextval('app_v3.padel_rounds_id_seq'::regclass),1,0,0,20,0,-1
padel_rounds,env,2,text,text,NO,'prod'::text,0,0,0,20,0,1
padel_rounds,event_id,3,integer,int4,NO,,0,1,0,20,0,-1
padel_rounds,category_id,4,integer,int4,YES,,0,1,0,20,0,-1
padel_rounds,organization_id,5,integer,int4,NO,,0,1,0,20,0,-0.25
padel_rounds,round_key,6,text,text,NO,,0,0,0,20,0,-1
padel_rounds,phase,7,USER-DEFINED,PadelRoundPhase,NO,,0,0,0,20,0,1
padel_rounds,round_number,8,integer,int4,NO,1,0,0,0,20,0,1
padel_rounds,group_label,9,text,text,YES,,0,0,0,20,0,1
padel_rounds,state,10,USER-DEFINED,PadelRoundState,NO,"'PENDING'::app_v3.""PadelRoundState""",0,0,0,20,0,1
padel_rounds,score_mode,11,USER-DEFINED,PadelScoreMode,NO,"'SETS'::app_v3.""PadelScoreMode""",0,0,0,20,0,1
padel_rounds,duration_seconds,12,integer,int4,YES,,0,0,0,20,1,0
padel_rounds,starts_at,13,timestamp with time zone,timestamptz,YES,,0,0,0,20,0,-1
padel_rounds,ends_at,14,timestamp with time zone,timestamptz,YES,,0,0,0,20,0,-1
padel_rounds,timer_state,15,USER-DEFINED,PadelRoundTimerState,NO,"'IDLE'::app_v3.""PadelRoundTimerState""",0,0,0,20,0,1
padel_rounds,created_at,16,timestamp with time zone,timestamptz,NO,now(),0,0,0,20,0,-1
padel_rounds,updated_at,17,timestamp with time zone,timestamptz,NO,now(),0,0,0,20,0,-1
padel_rule_set_versions,env,1,text,text,NO,'prod'::text,0,0,0,0,,
padel_rule_set_versions,id,2,integer,int4,NO,nextval('app_v3.padel_rule_set_versions_id_seq'::regclass),1,0,0,0,,
padel_rule_set_versions,tournament_config_id,3,integer,int4,NO,,0,1,1,0,,
padel_rule_set_versions,version,4,integer,int4,NO,1,0,0,1,0,,
padel_rule_set_versions,source_rule_set_id,5,integer,int4,YES,,0,1,0,0,,
padel_rule_set_versions,name,6,text,text,NO,,0,0,0,0,,
padel_rule_set_versions,tie_break_rules,7,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,0,,
padel_rule_set_versions,points_table,8,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,0,,
padel_rule_set_versions,enabled_formats,9,ARRAY,_text,NO,"ARRAY['TODOS_CONTRA_TODOS'::text, 'QUADRO_ELIMINATORIO'::text]",0,0,0,0,,
padel_rule_set_versions,season,10,text,text,YES,,0,0,0,0,,
padel_rule_set_versions,year,11,integer,int4,YES,,0,0,0,0,,
padel_rule_set_versions,created_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_rule_set_versions,created_by_user_id,13,uuid,uuid,YES,,0,0,0,0,,
padel_rule_sets,id,1,integer,int4,NO,nextval('app_v3.padel_rule_sets_id_seq'::regclass),1,0,0,0,,
padel_rule_sets,organization_id,2,integer,int4,NO,,0,1,0,0,,
padel_rule_sets,name,3,text,text,NO,,0,0,0,0,,
padel_rule_sets,tie_break_rules,4,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,0,,
padel_rule_sets,points_table,5,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,0,,
padel_rule_sets,enabled_formats,6,ARRAY,_text,NO,"ARRAY['TODOS_CONTRA_TODOS'::text, 'QUADRO_ELIMINATORIO'::text]",0,0,0,0,,
padel_rule_sets,season,7,text,text,YES,,0,0,0,0,,
padel_rule_sets,year,8,integer,int4,YES,,0,0,0,0,,
padel_rule_sets,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_rule_sets,updated_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_rule_sets,env,11,text,text,NO,'prod'::text,0,0,0,0,,
padel_schedule_run_decisions,env,1,text,text,NO,'prod'::text,0,0,0,0,,
padel_schedule_run_decisions,id,2,integer,int4,NO,nextval('app_v3.padel_schedule_run_decisions_id_seq'::regclass),1,0,0,0,,
padel_schedule_run_decisions,run_id,3,uuid,uuid,NO,,0,1,0,0,,
padel_schedule_run_decisions,event_id,4,integer,int4,NO,,0,1,0,0,,
padel_schedule_run_decisions,organization_id,5,integer,int4,NO,,0,1,0,0,,
padel_schedule_run_decisions,match_id,6,integer,int4,YES,,0,0,0,0,,
padel_schedule_run_decisions,category_id,7,integer,int4,YES,,0,0,0,0,,
padel_schedule_run_decisions,decision_type,8,text,text,NO,,0,0,0,0,,
padel_schedule_run_decisions,reason,9,text,text,YES,,0,0,0,0,,
padel_schedule_run_decisions,court_id,10,integer,int4,YES,,0,0,0,0,,
padel_schedule_run_decisions,starts_at,11,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
padel_schedule_run_decisions,ends_at,12,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
padel_schedule_run_decisions,details,13,jsonb,jsonb,YES,,0,0,0,0,,
padel_schedule_run_decisions,created_at,14,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_schedule_runs,env,1,text,text,NO,'prod'::text,0,0,0,0,,
padel_schedule_runs,id,2,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
padel_schedule_runs,event_id,3,integer,int4,NO,,0,1,0,0,,
padel_schedule_runs,organization_id,4,integer,int4,NO,,0,1,0,0,,
padel_schedule_runs,status,5,text,text,NO,'QUEUED'::text,0,0,0,0,,
padel_schedule_runs,strategy,6,text,text,NO,'BALANCED_BY_CATEGORY'::text,0,0,0,0,,
padel_schedule_runs,partial_mode,7,text,text,NO,'ALLOW_PARTIAL'::text,0,0,0,0,,
padel_schedule_runs,execution_mode,8,text,text,NO,'SYNC'::text,0,0,0,0,,
padel_schedule_runs,dry_run,9,boolean,bool,NO,false,0,0,0,0,,
padel_schedule_runs,scheduled_count,10,integer,int4,NO,0,0,0,0,0,,
padel_schedule_runs,skipped_count,11,integer,int4,NO,0,0,0,0,0,,
padel_schedule_runs,unscheduled_by_reason,12,jsonb,jsonb,YES,,0,0,0,0,,
padel_schedule_runs,by_category,13,jsonb,jsonb,YES,,0,0,0,0,,
padel_schedule_runs,warnings,14,jsonb,jsonb,YES,,0,0,0,0,,
padel_schedule_runs,error_code,15,text,text,YES,,0,0,0,0,,
padel_schedule_runs,requested_by_user_id,16,uuid,uuid,YES,,0,0,0,0,,
padel_schedule_runs,requested_at,17,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_schedule_runs,started_at,18,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
padel_schedule_runs,finished_at,19,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
padel_schedule_runs,applied,20,boolean,bool,NO,false,0,0,0,0,,
padel_schedule_runs,queued,21,boolean,bool,NO,false,0,0,0,0,,
padel_schedule_runs,outbox_event_id,22,text,text,YES,,0,0,1,0,,
padel_schedule_runs,category_ids,23,jsonb,jsonb,YES,,0,0,0,0,,
padel_schedule_runs,match_ids,24,jsonb,jsonb,YES,,0,0,0,0,,
padel_schedule_runs,request_meta,25,jsonb,jsonb,YES,,0,0,0,0,,
padel_schedule_runs,created_at,26,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_schedule_runs,updated_at,27,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_team_entries,id,1,integer,int4,NO,nextval('app_v3.padel_team_entries_id_seq'::regclass),1,0,0,2,,
padel_team_entries,env,2,text,text,NO,'prod'::text,0,0,0,2,,
padel_team_entries,event_id,3,integer,int4,NO,,0,1,0,2,,
padel_team_entries,team_id,4,integer,int4,NO,,0,1,0,2,,
padel_team_entries,category_id,5,integer,int4,YES,,0,1,0,2,,
padel_team_entries,status,6,USER-DEFINED,PadelTeamEntryStatus,NO,"'PENDING'::app_v3.""PadelTeamEntryStatus""",0,0,0,2,,
padel_team_entries,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,2,,
padel_team_entries,updated_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,2,,
padel_team_member_invites,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
padel_team_member_invites,env,2,text,text,NO,'prod'::text,0,0,0,0,,
padel_team_member_invites,organization_id,3,integer,int4,NO,,0,1,0,0,,
padel_team_member_invites,team_id,4,integer,int4,NO,,0,1,0,0,,
padel_team_member_invites,invited_by_user_id,5,uuid,uuid,NO,,0,1,0,0,,
padel_team_member_invites,target_identifier,6,USER-DEFINED,citext,NO,,0,0,0,0,,
padel_team_member_invites,target_user_id,7,uuid,uuid,YES,,0,1,0,0,,
padel_team_member_invites,role,8,USER-DEFINED,PadelTeamRole,NO,"'PLAYER'::app_v3.""PadelTeamRole""",0,0,0,0,,
padel_team_member_invites,token,9,uuid,uuid,NO,,0,0,1,0,,
padel_team_member_invites,expires_at,10,timestamp with time zone,timestamptz,NO,,0,0,0,0,,
padel_team_member_invites,accepted_at,11,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
padel_team_member_invites,declined_at,12,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
padel_team_member_invites,cancelled_at,13,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
padel_team_member_invites,created_at,14,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_team_member_invites,updated_at,15,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_team_members,id,1,integer,int4,NO,nextval('app_v3.padel_team_members_id_seq'::regclass),1,0,0,2,,
padel_team_members,env,2,text,text,NO,'prod'::text,0,0,0,2,,
padel_team_members,team_id,3,integer,int4,NO,,0,1,0,2,,
padel_team_members,user_id,4,uuid,uuid,NO,,0,1,0,2,,
padel_team_members,role,5,USER-DEFINED,PadelTeamRole,NO,"'PLAYER'::app_v3.""PadelTeamRole""",0,0,0,2,,
padel_team_members,status,6,USER-DEFINED,PadelTeamMemberStatus,NO,"'ACTIVE'::app_v3.""PadelTeamMemberStatus""",0,0,0,2,,
padel_team_members,joined_at,7,timestamp with time zone,timestamptz,YES,,0,0,0,2,,
padel_team_members,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,2,,
padel_team_members,updated_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,2,,
padel_teams,id,1,integer,int4,NO,nextval('app_v3.padel_teams_id_seq'::regclass),1,0,0,2,,
padel_teams,env,2,text,text,NO,'prod'::text,0,0,0,2,,
padel_teams,organization_id,3,integer,int4,NO,,0,1,0,2,,
padel_teams,padel_club_id,4,integer,int4,YES,,0,1,0,2,,
padel_teams,category_id,5,integer,int4,YES,,0,1,0,2,,
padel_teams,name,6,text,text,NO,,0,0,0,2,,
padel_teams,level,7,text,text,YES,,0,0,0,2,,
padel_teams,is_active,8,boolean,bool,NO,true,0,0,0,2,,
padel_teams,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,2,,
padel_teams,updated_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,2,,
padel_tournament_configs,id,1,integer,int4,NO,nextval('app_v3.padel_tournament_configs_id_seq'::regclass),1,0,0,22,0,-1
padel_tournament_configs,event_id,2,integer,int4,NO,,0,1,1,22,0,-1
padel_tournament_configs,organization_id,3,integer,int4,NO,,0,1,0,22,0,-0.333333
padel_tournament_configs,format,4,USER-DEFINED,padel_format,NO,,0,0,0,22,0,-1
padel_tournament_configs,number_of_courts,5,integer,int4,NO,1,0,0,0,22,0,-0.333333
padel_tournament_configs,rule_set_id,6,integer,int4,YES,,0,1,0,22,1,0
padel_tournament_configs,default_category_id,7,integer,int4,YES,,0,1,0,22,0,-1
padel_tournament_configs,enabled_formats,8,ARRAY,_text,NO,ARRAY[]::text[],0,0,0,22,0,-0.333333
padel_tournament_configs,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,22,0,-1
padel_tournament_configs,updated_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,22,0,-1
padel_tournament_configs,padel_v2_enabled,11,boolean,bool,NO,false,0,0,0,22,0,-0.333333
padel_tournament_configs,split_deadline_hours,12,integer,int4,YES,,0,0,0,22,0,-0.333333
padel_tournament_configs,padel_club_id,17,integer,int4,YES,,0,1,0,22,0,-0.333333
padel_tournament_configs,partner_club_ids,19,ARRAY,_int4,NO,'{}'::integer[],0,0,0,22,0,-0.333333
padel_tournament_configs,advanced_settings,20,jsonb,jsonb,YES,,0,0,0,22,0,-0.333333
padel_tournament_configs,eligibility_type,21,USER-DEFINED,PadelEligibilityType,NO,"'OPEN'::app_v3.""PadelEligibilityType""",0,0,0,22,0,-0.333333
padel_tournament_configs,env,22,text,text,NO,'prod'::text,0,0,0,22,0,-0.333333
padel_tournament_configs,is_interclub,23,boolean,bool,NO,false,0,0,0,22,0,-0.666667
padel_tournament_configs,rule_set_version_id,24,integer,int4,YES,,0,0,0,22,1,0
padel_tournament_configs,team_size,25,integer,int4,YES,,0,0,0,22,1,0
padel_tournament_configs,lifecycle_status,26,USER-DEFINED,PadelTournamentLifecycleStatus,NO,"'DRAFT'::app_v3.""PadelTournamentLifecycleStatus""",0,0,0,22,0,-0.333333
padel_tournament_configs,published_at,27,timestamp with time zone,timestamptz,YES,,0,0,0,22,0,-1
padel_tournament_configs,locked_at,28,timestamp with time zone,timestamptz,YES,,0,0,0,22,1,0
padel_tournament_configs,completed_at,30,timestamp with time zone,timestamptz,YES,,0,0,0,22,1,0
padel_tournament_configs,cancelled_at,31,timestamp with time zone,timestamptz,YES,,0,0,0,22,1,0
padel_tournament_configs,lifecycle_updated_at,32,timestamp with time zone,timestamptz,YES,,0,0,0,22,0,-0.333333
padel_tournament_configs,result_validation_mode,33,USER-DEFINED,PadelResultValidationMode,NO,"'IMMEDIATE_OFFICIAL'::app_v3.""PadelResultValidationMode""",0,0,0,22,,
padel_tournament_configs,pending_confirmation_window_minutes,34,integer,int4,NO,15,0,0,0,22,0,-0.333333
padel_tournament_configs,player_result_submission_enabled,35,boolean,bool,NO,false,0,0,0,22,0,-0.333333
padel_tournament_participants,id,1,integer,int4,NO,nextval('app_v3.padel_tournament_participants_id_seq'::regclass),1,0,0,452,0,-1
padel_tournament_participants,env,2,text,text,NO,'prod'::text,0,0,0,452,0,1
padel_tournament_participants,event_id,3,integer,int4,NO,,0,1,0,452,0,19
padel_tournament_participants,category_id,4,integer,int4,YES,,0,1,0,452,0,19
padel_tournament_participants,organization_id,5,integer,int4,NO,,0,1,0,452,0,7
padel_tournament_participants,player_profile_id,6,integer,int4,NO,,0,1,0,452,0,-0.583721
padel_tournament_participants,source_pairing_id,7,integer,int4,YES,,0,1,0,452,0,-0.5
padel_tournament_participants,status,8,USER-DEFINED,PadelTournamentParticipantStatus,NO,"'ACTIVE'::app_v3.""PadelTournamentParticipantStatus""",0,0,0,452,0,1
padel_tournament_participants,seed_rank,9,integer,int4,YES,,0,0,0,452,1,0
padel_tournament_participants,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,452,0,-1
padel_tournament_participants,updated_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,452,0,-1
padel_tournament_roles,env,1,text,text,NO,'prod'::text,0,0,0,2,,
padel_tournament_roles,id,2,integer,int4,NO,,1,0,0,2,,
padel_tournament_roles,event_id,3,integer,int4,NO,,0,1,1,2,,
padel_tournament_roles,organization_id,4,integer,int4,NO,,0,1,0,2,,
padel_tournament_roles,user_id,5,uuid,uuid,NO,,0,1,1,2,,
padel_tournament_roles,role,6,USER-DEFINED,PadelTournamentRole,NO,,0,0,1,2,,
padel_tournament_roles,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,2,,
padel_tournament_roles,updated_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,2,,
padel_tournament_tier_approvals,id,1,integer,int4,NO,nextval('app_v3.padel_tournament_tier_approvals_id_seq'::regclass),1,0,0,0,,
padel_tournament_tier_approvals,env,2,text,text,NO,'prod'::text,0,0,0,0,,
padel_tournament_tier_approvals,organization_id,3,integer,int4,NO,,0,1,0,0,,
padel_tournament_tier_approvals,event_id,4,integer,int4,NO,,0,1,0,0,,
padel_tournament_tier_approvals,requested_tier,5,text,text,NO,,0,0,0,0,,
padel_tournament_tier_approvals,approved_tier,6,text,text,YES,,0,0,0,0,,
padel_tournament_tier_approvals,status,7,USER-DEFINED,PadelTournamentTierApprovalStatus,NO,"'PENDING'::app_v3.""PadelTournamentTierApprovalStatus""",0,0,0,0,,
padel_tournament_tier_approvals,reason,8,text,text,YES,,0,0,0,0,,
padel_tournament_tier_approvals,metadata,9,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,0,,
padel_tournament_tier_approvals,requested_by_user_id,10,uuid,uuid,YES,,0,0,0,0,,
padel_tournament_tier_approvals,approved_by_user_id,11,uuid,uuid,YES,,0,0,0,0,,
padel_tournament_tier_approvals,approved_at,12,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
padel_tournament_tier_approvals,created_at,13,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_tournament_tier_approvals,updated_at,14,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_waitlist_entries,id,1,integer,int4,NO,nextval('app_v3.padel_waitlist_entries_id_seq'::regclass),1,0,0,0,,
padel_waitlist_entries,event_id,2,integer,int4,NO,,0,1,1,0,,
padel_waitlist_entries,organization_id,3,integer,int4,NO,,0,1,0,0,,
padel_waitlist_entries,category_id,4,integer,int4,YES,,0,1,1,0,,
padel_waitlist_entries,user_id,5,uuid,uuid,NO,,0,1,1,0,,
padel_waitlist_entries,payment_mode,6,USER-DEFINED,PadelPaymentMode,NO,,0,0,0,0,,
padel_waitlist_entries,pairing_join_mode,7,USER-DEFINED,PadelPairingJoinMode,NO,,0,0,0,0,,
padel_waitlist_entries,invited_contact,8,text,text,YES,,0,0,0,0,,
padel_waitlist_entries,status,9,USER-DEFINED,PadelWaitlistStatus,NO,"'PENDING'::app_v3.""PadelWaitlistStatus""",0,0,0,0,,
padel_waitlist_entries,promoted_pairing_id,10,integer,int4,YES,,0,1,0,0,,
padel_waitlist_entries,created_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_waitlist_entries,updated_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
padel_waitlist_entries,env,13,text,text,NO,'prod'::text,0,0,0,0,,
payment_events,id,1,integer,int4,NO,nextval('app_v3.payment_events_id_seq'::regclass),1,0,0,20,0,-1
payment_events,status,3,text,text,NO,'PROCESSING'::text,0,0,0,20,0,-0.2
payment_events,event_id,4,integer,int4,YES,,0,0,0,20,0.3,-0.4
payment_events,user_id,5,uuid,uuid,YES,,0,0,0,20,0.6,-0.15
payment_events,amount_cents,6,integer,int4,YES,,0,0,0,20,0,-0.7
payment_events,platform_fee_cents,7,integer,int4,YES,,0,0,0,20,0,-0.55
payment_events,error_message,8,text,text,YES,,0,0,0,20,0.95,-0.05
payment_events,created_at,9,timestamp with time zone,timestamptz,YES,now(),0,0,0,20,0,-1
payment_events,updated_at,10,timestamp with time zone,timestamptz,YES,now(),0,0,0,20,0,-1
payment_events,mode,11,USER-DEFINED,PaymentMode,NO,"'LIVE'::app_v3.""PaymentMode""",0,0,0,20,0,2
payment_events,is_test,12,boolean,bool,NO,false,0,0,0,20,0,2
payment_events,stripe_fee_cents,13,integer,int4,YES,,0,0,0,20,0.6,-0.15
payment_events,stripe_event_id,14,text,text,YES,,0,0,0,20,1,0
payment_events,purchase_id,15,text,text,YES,,0,0,0,20,0,-1
payment_events,source,16,USER-DEFINED,PaymentEventSource,NO,"'WEBHOOK'::app_v3.""PaymentEventSource""",0,0,0,20,0,1
payment_events,dedupe_key,17,text,text,YES,,0,0,0,20,0.45,-0.55
payment_events,attempt,18,integer,int4,NO,1,0,0,0,20,0,1
payment_events,stripe_payment_intent_id,19,text,text,YES,,0,0,0,20,0.7,-0.3
payment_events,env,20,text,text,NO,'prod'::text,0,0,0,20,0,1
