model,field,db_table,db_column,is_relation,ambiguous_field,ambiguous_column,code_refs,read_refs,write_refs,sql_refs,files_sample
Organization,publicInstagram,organizations,public_instagram,false,false,false,21,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/api/servicos/[id]/route.ts;app/organizacao/(dashboard)/settings/page.tsx;app/organizacao/DashboardClient.tsx
Organization,publicYoutube,organizations,public_youtube,false,false,false,19,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/organizacao/(dashboard)/settings/page.tsx;app/organizacao/DashboardClient.tsx;app/organizacao/OrganizationPublicProfilePanel.tsx
Organization,publicDescription,organizations,public_description,false,false,false,29,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/api/public/profile/route.ts;app/api/servicos/[id]/route.ts;app/organizacao/(dashboard)/settings/page.tsx
Organization,publicHours,organizations,public_hours,false,false,false,13,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/organizacao/(dashboard)/settings/page.tsx;app/organizacao/DashboardClient.tsx;app/organizacao/OrganizationPublicProfilePanel.tsx
Organization,publicProfileLayout,organizations,public_profile_layout,false,false,false,23,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/organizacao/DashboardClient.tsx;app/organizacao/OrganizationPublicProfilePanel.tsx;lib/organizationContext.ts
Organization,infoRules,organizations,info_rules,false,false,false,11,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/organizacao/(dashboard)/settings/page.tsx;lib/organizationContext.ts
Organization,infoFaq,organizations,info_faq,false,false,false,11,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/organizacao/(dashboard)/settings/page.tsx;lib/organizationContext.ts
Organization,infoRequirements,organizations,info_requirements,false,false,false,11,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/organizacao/(dashboard)/settings/page.tsx;lib/organizationContext.ts
Organization,infoPolicies,organizations,info_policies,false,false,false,11,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/organizacao/(dashboard)/settings/page.tsx;lib/organizationContext.ts
Organization,infoLocationNotes,organizations,info_location_notes,false,false,false,11,0,0,0,app/[username]/page.tsx;app/api/organizacao/me/route.ts;app/organizacao/(dashboard)/settings/page.tsx;lib/organizationContext.ts
Organization,orgType,organizations,org_type,true,false,false,138,15,6,9,app/[username]/page.tsx;app/admin/organizacoes/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/refresh-payments-status/route.ts
Organization,officialEmail,organizations,official_email,false,false,false,166,33,3,4,app/[username]/page.tsx;app/admin/organizacoes/page.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-payments-mode/route.ts;app/api/admin/organizacoes/verify-platform-email/route.ts
Organization,officialEmailVerifiedAt,organizations,official_email_verified_at,false,false,false,155,32,2,4,app/[username]/page.tsx;app/admin/organizacoes/page.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-payments-mode/route.ts;app/api/admin/organizacoes/verify-platform-email/route.ts
Organization,officialEmailRequests,organizations,,true,false,false,0,0,0,0,
Organization,eventLogs,organizations,,true,false,false,0,0,0,0,
Organization,activityFeedItems,organizations,,true,false,false,0,0,0,0,
Organization,agendaItems,organizations,,true,false,false,15,0,1,0,app/agora/page.tsx;app/components/home/HomePersonalized.tsx;app/me/carteira/WalletHubClient.tsx;app/me/page.tsx
Organization,softBlocks,organizations,,true,false,false,19,3,0,0,app/api/me/reservas/[id]/reschedule/route.ts;app/api/organizacao/agenda/soft-blocks/route.ts;app/api/organizacao/reservas/[id]/reschedule/route.ts;app/api/organizacao/reservas/route.ts;app/api/padel/calendar/auto-schedule/route.ts
Organization,searchIndexItems,organizations,,true,false,false,0,0,0,0,
Organization,events,organizations,,true,true,false,487,43,6,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/admin/components/AdminLayout.tsx;app/admin/eventos/page.tsx
Organization,promoCodes,organizations,,true,true,false,23,2,0,0,app/api/admin/eventos/purge/route.ts;app/api/organizacao/marketing/overview/route.ts;app/api/organizacao/promo/route.ts;app/organizacao/DashboardClient.tsx;app/organizacao/promo/MarketingContentKit.tsx
Organization,payments,organizations,,true,false,false,86,4,2,0,app/admin/components/AdminTopActions.tsx;app/admin/components/PaymentTools.tsx;app/admin/finance/page.tsx;app/admin/infra/InfraClient.tsx;app/admin/organizacoes/page.tsx
Organization,notifications,organizations,,true,true,false,147,5,2,0,app/api/auth/me/route.ts;app/api/chat/conversations/[conversationId]/notifications/route.ts;app/api/chat/messages/route.ts;app/api/convites/[token]/route.ts;app/api/cron/chat/maintenance/route.ts
Organization,memberInvites,organizations,,true,false,false,0,0,0,0,
Organization,members,organizations,,true,true,false,131,14,6,0,app/api/admin/organizacoes/list/route.ts;app/api/chat/conversations/[conversationId]/messages/route.ts;app/api/chat/conversations/route.ts;app/api/chat/messages/[messageId]/pins/route.ts;app/api/chat/messages/[messageId]/reactions/route.ts
Organization,memberPermissions,organizations,,true,false,false,2,1,0,0,app/api/organizacao/me/route.ts
Organization,organizationModules,organizations,,true,false,false,16,1,0,0,app/[username]/page.tsx;app/api/me/loyalty/carteira/route.ts;app/api/me/loyalty/recompensas/[rewardId]/resgatar/route.ts;app/api/me/loyalty/recompensas/route.ts;app/api/organizacao/become/route.ts
Organization,organizationForms,organizations,,true,false,false,0,0,0,0,
Organization,organizationAuditLogs,organizations,,true,false,false,0,0,0,0,
Organization,publicApiKeys,organizations,,true,false,false,0,0,0,0,
Organization,settings,organizations,,true,false,false,145,3,1,0,app/[username]/page.tsx;app/admin/components/AdminLayout.tsx;app/api/me/settings/delete/cancel/route.ts;app/api/me/settings/delete/route.ts;app/api/me/settings/email/route.ts
Organization,ownerTransfers,organizations,,true,false,false,0,0,0,0,
Organization,trainerProfiles,organizations,,true,true,false,6,0,0,0,app/[username]/page.tsx;app/api/organizacao/trainers/route.ts
Organization,padelDefaultRuleSet,organizations,,true,false,false,0,0,0,0,
Organization,padelCategories,organizations,,true,false,false,10,0,1,0,app/organizacao/(dashboard)/eventos/EventEditClient.tsx;app/organizacao/(dashboard)/eventos/novo/page.tsx
Organization,padelClubs,organizations,,true,true,false,13,1,1,0,app/api/organizacao/events/list/route.ts;app/explorar/_components/ExplorarContent.tsx;app/organizacao/(dashboard)/eventos/novo/page.tsx
Organization,padelPairings,organizations,,true,true,false,4,2,0,0,app/api/livehub/[slug]/route.ts
Organization,padelTeams,organizations,,true,true,false,0,0,0,0,
Organization,padelCommunityPosts,organizations,,true,true,false,0,0,0,0,
Organization,padelPlayers,organizations,,true,false,false,0,0,0,0,
Organization,padelRankingEntries,organizations,,true,true,false,0,0,0,0,
Organization,reservationProfessionals,organizations,,true,true,false,0,0,0,0,
Organization,reservationResources,organizations,,true,false,false,0,0,0,0,
Organization,padelRuleSets,organizations,,true,false,false,4,0,1,0,app/organizacao/(dashboard)/eventos/novo/page.tsx
Organization,padelTournaments,organizations,,true,false,false,7,1,0,0,app/explorar/_components/ExplorarContent.tsx
Organization,padelTournamentRoleAssignments,organizations,,true,true,false,0,0,0,0,
Organization,padelCourtBlocks,organizations,,true,true,false,0,0,0,0,
Organization,padelAvailabilities,organizations,,true,true,false,0,0,0,0,
Organization,padelWaitlistEntries,organizations,,true,true,false,0,0,0,0,
Organization,organizationPolicies,organizations,,true,false,false,2,0,0,0,app/api/organizacao/policies/route.ts;app/api/organizacao/servicos/route.ts
Organization,refundPolicyVersions,organizations,,true,true,false,0,0,0,0,
Organization,services,organizations,,true,true,false,97,3,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/infra/InfraClient.tsx
Organization,bookings,organizations,,true,true,false,121,10,0,0,app/api/admin/payouts/list/route.ts;app/api/cron/bookings/cleanup/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;app/api/me/reservas/[id]/cancel/route.ts
Organization,bookingInvites,organizations,,true,false,false,0,0,0,0,
Organization,bookingCharges,organizations,,true,false,false,0,0,0,0,
Organization,bookingSplits,organizations,,true,false,false,0,0,0,0,
Organization,scheduleDelays,organizations,,true,false,false,0,0,0,0,
Organization,chatThreads,organizations,,true,false,false,0,0,0,0,
Organization,chatConversations,organizations,,true,false,false,0,0,0,0,
Organization,internalChatChannels,organizations,,true,false,false,0,0,0,0,
Organization,internalChatMessages,organizations,,true,false,false,0,0,0,0,
Organization,weeklyAvailabilityTemplates,organizations,,true,false,false,0,0,0,0,
Organization,analyticsRollups,organizations,,true,false,false,0,0,0,0,
Organization,availabilityOverrides,organizations,,true,false,false,0,0,0,0,
Organization,serviceReviews,organizations,,true,true,false,0,0,0,0,
Organization,transactions,organizations,,true,true,false,2,1,0,0,app/api/me/reservas/[id]/cancel/route.ts
Organization,crmCustomers,organizations,,true,true,false,4,0,0,0,app/api/me/consents/route.ts;app/api/padel/players/route.ts
Organization,crmCustomerNotes,organizations,,true,false,false,0,0,0,0,
Organization,crmInteractions,organizations,,true,true,false,0,0,0,0,
Organization,crmSegments,organizations,,true,false,false,0,0,0,0,
Organization,crmSegmentMemberships,organizations,,true,false,false,0,0,0,0,
Organization,crmCampaigns,organizations,,true,false,false,0,0,0,0,
Organization,crmCampaignDeliveries,organizations,,true,true,false,0,0,0,0,
Organization,userConsents,organizations,,true,true,false,5,0,0,0,app/api/organizacao/crm/clientes/route.ts;lib/crm/segments.ts
Organization,loyaltyProgram,organizations,,true,false,false,10,9,1,0,app/api/cron/loyalty/expire/route.ts;app/api/me/loyalty/carteira/route.ts;app/api/me/loyalty/recompensas/route.ts;app/api/organizacao/loyalty/programa/route.ts;app/api/organizacao/loyalty/recompensas/route.ts
Organization,activeProfiles,organizations,,true,false,false,0,0,0,0,
Organization,group,organizations,,true,true,false,266,0,8,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/page.tsx;app/admin/components/AdminLayout.tsx
Organization,memberOverrides,organizations,,true,false,false,0,0,0,0,
Organization,loyaltyLedger,organizations,,true,false,false,5,2,3,0,app/api/cron/loyalty/expire/route.ts;app/api/me/loyalty/recompensas/[rewardId]/resgatar/route.ts;domain/loyaltyOutbox.ts;lib/loyalty/engine.ts
Organization,membershipPlans,organizations,,true,false,false,0,0,0,0,
Organization,membershipSubscriptions,organizations,,true,true,false,0,0,0,0,
Organization,store,organizations,,true,true,false,1168,345,24,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx;app/[username]/loja/page.tsx
Organization,organization_follows_organization_follows_organization_idToorganizations,organizations,,true,false,false,0,0,0,0,
OrganizationSettings,env,organization_settings,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
OrganizationSettings,organizationId,organization_settings,organization_id,false,true,true,4240,888,238,82,app/[username]/page.tsx;app/[username]/treinadores/[trainer]/page.tsx;app/admin/eventos/page.tsx;app/admin/finance/page.tsx;app/admin/organizacoes/page.tsx
OrganizationSettings,invoicingMode,organization_settings,invoicing_mode,true,false,false,15,1,0,0,app/api/organizacao/finance/invoicing/route.ts
OrganizationSettings,invoicingSoftwareName,organization_settings,invoicing_software_name,false,false,false,8,0,0,0,app/api/organizacao/finance/invoicing/route.ts
OrganizationSettings,invoicingNotes,organization_settings,invoicing_notes,false,false,false,8,0,0,0,app/api/organizacao/finance/invoicing/route.ts
OrganizationSettings,invoicingAcknowledgedAt,organization_settings,invoicing_acknowledged_at,false,false,false,6,0,0,0,app/api/organizacao/finance/invoicing/route.ts
OrganizationSettings,invoicingAcknowledgedByIdentityId,organization_settings,invoicing_acknowledged_by_identity_id,false,false,false,2,0,0,0,app/api/organizacao/finance/invoicing/route.ts
OrganizationSettings,createdAt,organization_settings,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
OrganizationSettings,updatedAt,organization_settings,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
OrganizationSettings,organization,organization_settings,,true,true,false,2790,541,123,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx
OrganizationGroup,env,organization_groups,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
OrganizationGroup,id,organization_groups,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
OrganizationGroup,createdAt,organization_groups,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
OrganizationGroup,updatedAt,organization_groups,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
OrganizationGroup,organizations,organization_groups,,true,false,false,133,5,5,0,app/admin/organizacoes/page.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/payouts/list/route.ts;app/api/me/consents/route.ts;app/api/me/settings/delete/route.ts
OrganizationGroup,members,organization_groups,,true,true,false,131,14,6,0,app/api/admin/organizacoes/list/route.ts;app/api/chat/conversations/[conversationId]/messages/route.ts;app/api/chat/conversations/route.ts;app/api/chat/messages/[messageId]/pins/route.ts;app/api/chat/messages/[messageId]/reactions/route.ts
OrganizationGroupMember,env,organization_group_members,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
OrganizationGroupMember,id,organization_group_members,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
OrganizationGroupMember,groupId,organization_group_members,group_id,false,true,true,105,24,9,0,app/api/internal/audit/route.ts;app/api/livehub/[slug]/route.ts;app/api/organizacao/become/route.ts;app/api/organizacao/organizations/members/invites/route.ts;app/api/organizacao/organizations/members/permissions/route.ts
